ACCORD_CADRE,ID_CHANTIER,NUM_SAP,NUM_ETF,AGENCE,CENTRE_PROFIT,POSTE,ARTICLE,LIBELLE_ARTICLE,LIBELLE_POSTE,PU_COMMANDE,UNITE,QUANTITE_COMMANDE,DATE_RECEPTION,QUANTITE_RECEPTION,MONTANT_RECEPTION,ID_LIGNE,TYPE_TRAVAUX
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2025-01-29,700,7000,395,ABATTAGE
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2025-02-25,1500,15000,396,ABATTAGE
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2025-03-14,500,5000,397,ABATTAGE
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2025-03-18,1500,15000,398,ABATTAGE
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2025-06-13,500,5000,399,ABATTAGE
2022-2024,MS50,4700275471,9,8681,868104,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",FD La Croix Scaille 8-9-11-12 ABA FAC,10,M3,3000,2025-06-19,1000,10000,400,ABATTAGE
2022-2024,MS51,4501625678,8,8440,844009,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abat-faç grumes FD LEVIER1J P 12-57,15,M3,871.227,2024-09-30,700,10500,402,ABATTAGE
2022-2024,MS51,4501625678,8,8440,844009,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abat-faç grumes FD LEVIER1J P 12-57,15,M3,871.227,2024-10-15,171.227,2568.41,403,ABATTAGE
2022-2024,MS55,4501637680,3,8535,853501,40,04-EXPL-ABT00,"Abattage, façonnage (gén)",ODS2025/FON1 - EU - P. 7 & 10,11.3,M3,826.79,2025-04-09,350,3955,417,ABATTAGE
2022-2024,MS55,4501637680,3,8535,853501,40,04-EXPL-ABT00,"Abattage, façonnage (gén)",ODS2025/FON1 - EU - P. 7 & 10,11.3,M3,826.79,2025-05-26,476.79,5387.73,418,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon grumes feuill MS57 FDCHAU,14,M3,1400,2025-05-11,195,2730,419,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon grumes feuill MS57 FDCHAU,14,M3,1400,2025-05-20,160,2240,420,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon grumes feuill MS57 FDCHAU,14,M3,1400,2025-06-13,108,1512,421,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon grumes feuill MS57 FDCHAU,14,M3,1400,2025-12-15,440,6160,422,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon grumes feuill MS57 FDCHAU,14,M3,1400,2025-12-22,130,1820,423,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage Bois nrj  MS57 FDCHAU,14,M3,1300,2025-05-11,150,2100,427,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage Bois nrj  MS57 FDCHAU,14,M3,1300,2025-05-20,170,2380,428,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage Bois nrj  MS57 FDCHAU,14,M3,1300,2025-12-15,320,4480,429,ABATTAGE
2022-2024,MS57,4501640594,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage Bois nrj  MS57 FDCHAU,14,M3,1300,2025-12-22,220,3080,430,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage grumes MS 61 FD CHAUX,16,M3,1764,2024-11-28,250,4000,455,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage grumes MS 61 FD CHAUX,16,M3,1764,2024-12-17,260,4160,456,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage grumes MS 61 FD CHAUX,16,M3,1764,2025-02-03,320,5120,457,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage grumes MS 61 FD CHAUX,16,M3,1764,2025-04-03,400,6400,458,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage grumes MS 61 FD CHAUX,16,M3,1764,2025-05-23,137,2192,459,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage grumes MS 61 FD CHAUX,16,M3,1764,2025-10-03,397,6352,460,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonn Bois nrj- MS 61 FD CHAUX,16,M3,1240,2024-11-28,250,4000,468,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonn Bois nrj- MS 61 FD CHAUX,16,M3,1240,2024-12-17,330,5280,469,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonn Bois nrj- MS 61 FD CHAUX,16,M3,1240,2025-02-03,260,4160,470,ABATTAGE
2022-2024,MS61,4501639634,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonn Bois nrj- MS 61 FD CHAUX,16,M3,1240,2025-04-03,400,6400,471,ABATTAGE
2025,MS1,4501667968,4,8835,883515,30,04-EXPL-AST01,Abattage-façonnage de grumes,D.ECLACH C Abattage,19.5,M3,298,2025-04-28,262,5109,498,ABATTAGE
2025,MS2,4501675539,4,8835,883509,30,04-EXPL-AST01,Abattage-façonnage de grumes,MEZENC 26 -Abattage-façonnage-cubage,13.4,M3,885.363,2025-07-01,500,6700,502,ABATTAGE
2025,MS2,4501675539,4,8835,883509,30,04-EXPL-AST01,Abattage-façonnage de grumes,MEZENC 26 -Abattage-façonnage-cubage,13.4,M3,885.363,2025-07-21,150,2010,503,ABATTAGE
2025,MS2,4501675539,4,8835,883509,30,04-EXPL-AST01,Abattage-façonnage de grumes,MEZENC 26 -Abattage-façonnage-cubage,13.4,M3,885.363,2025-12-11,235.363,3153.86,504,ABATTAGE
2025,MS3,4501691097,4,8835,883509,30,04-EXPL-AST01,Abattage-façonnage de grumes,LANDRIAC 7 Abattage-façonnage-cubage,5.5,M3,470,2025-10-28,450,2475,509,ABATTAGE
2025,MS4,4501695237,4,8345,834503,10,04-EXPL-AST01,Abattage-façonnage de grumes,LARFEUIL P 68 E,9,M3,1200,2026-01-19,1200,10800,512,ABATTAGE
2025,MS7,4501675578,11,8505,850510,40,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage-cubage - MS 7,13,M3,1000,2025-07-10,300,3900,525,ABATTAGE
2025,MS7,4501675578,11,8505,850510,40,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage-cubage - MS 7,13,M3,1000,2025-09-02,700,9100,526,ABATTAGE
2025,MS7,4501675578,11,8505,850510,100,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage-cubage - MS 7,13,M3,600,2025-11-06,600,7800,532,ABATTAGE
2025,MS7,4501675578,11,8505,850510,130,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage-cubage - MS 7,13,M3,2385.35,2025-12-12,2385.35,31009.55,535,ABATTAGE
2025,MS11,4501679242,8,8440,844001,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abat fac grumes rsx FC LA CHENALOTTE,8,M3,1400,2025-08-19,900,7200,539,ABATTAGE
2025,MS11,4501679242,8,8440,844001,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abat fac grumes rsx FC LA CHENALOTTE,8,M3,1400,2025-09-22,430,3440,540,ABATTAGE
2025,MS12,4501668554,8,8440,844001,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-rsx FC BERTHELANGE P13-14,8.5,M3,641.5,2025-06-13,436,3706,547,ABATTAGE
2025,MS12,4501668554,8,8440,844001,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-rsx FC BERTHELANGE P13-14,8.5,M3,641.5,2025-09-22,205.5,1746.75,548,ABATTAGE
2025,MS17,4501692460,12,8325,832503,30,04-EXPL-AST01,Abattage-façonnage de grumes,LANDES DE LANVAUX P 32C-33C-34C-35C,9,M3,1735,2025-12-01,450,4050,596,ABATTAGE
2025,MS17,4501692460,12,8325,832503,30,04-EXPL-AST01,Abattage-façonnage de grumes,LANDES DE LANVAUX P 32C-33C-34C-35C,9,M3,1735,2026-02-04,450,4050,597,ABATTAGE
2025,MS17,4501692460,12,8325,832503,30,04-EXPL-AST01,Abattage-façonnage de grumes,LANDES DE LANVAUX P 32C-33C-34C-35C,9,M3,1735,2026-02-19,-450,-4050,598,ABATTAGE
2025,MS18,4501675175,8,8440,844008,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage- - FD LEVIERJ P66,14,M3,864.227,2025-06-23,400,5600,602,ABATTAGE
2025,MS18,4501675175,8,8440,844008,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage- - FD LEVIERJ P66,14,M3,864.227,2025-07-16,464.227,6499.18,603,ABATTAGE
2025,MS30,4501697127,13,8682,868211,40,04-EXPL-AST01,Abattage-façonnage de grumes,FDChêne à la Vierge P84.2-85.2-AbaFacBO,9.5,M3,1477,NA,NA,NA,630,ABATTAGE
2025,MS40,4501694442,8,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon Gru Feuillus MS 40 FD CHA,13,M3,1330,NA,NA,NA,650,ABATTAGE
2025,MS40,4501694442,8,8415,841522,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-faço bois NRJ MS 40 FD CHAUX,13,M3,1030,NA,NA,NA,652,ABATTAGE
2025,MS40,4501694442,8,8415,841522,50,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon MS 40 Feuill MS 40 FD CHA,13,M3,400,NA,NA,NA,654,ABATTAGE
2025,MS40,4501694442,8,8415,841522,70,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façon bois NRJ MS 40 FD CHAUX,13,M3,750,NA,NA,NA,656,ABATTAGE
2025,MS42,4501694622,8,8455,845507,20,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO FEU FD CITEAUX P 292,14,M3,800,2025-11-17,750,10500,664,ABATTAGE
2025,MS42,4501694622,8,8455,845507,20,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO FEU FD CITEAUX P 292,14,M3,800,2025-12-01,50,700,665,ABATTAGE
2025,MS42,4501694622,8,8455,845507,50,04-EXPL-AST01,Abattage-façonnage de grumes,26//AB BO FEU FD CITEAUX P 292,14,M3,350,2026-01-29,91.209,1276.93,668,ABATTAGE
2025,MS47,4501705079,2,8805,880508,30,04-EXPL-ABMAN01,04-EXPL-ABMAN01,25-65 SEILLON V1-Abattage,12,M3E,583,2026-01-20,250,3000,676,ABATTAGE
2025,MS61,4501709948,4,8345,834504,20,04-EXPL-AST01,Abattage-façonnage de grumes,GSF GENTIOUX P 1 B,10,M3,690,2026-02-11,500,5000,686,ABATTAGE
2025,MS15_lot1,4700276485,1,8692,869206,10,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",13,M3,1350,26-08-20,400,5200,NA,ABATTAGE
2025,MS15_lot1,4700276485,1,8692,869206,10,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",13,M3,1350,16-10-20,400,5200,NA,ABATTAGE
2025,MS15_lot1,4700276485,1,8692,869206,10,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",13,M3,1350,18-11-20,62047,806611,NA,ABATTAGE
2025,MS15_lot1,4700276485,1,8692,869206,20,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",16,M3,500,4-11-20,200,3200,NA,ABATTAGE
2025,MS15_lot1,4700276485,1,8692,869206,20,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",16,M3,500,18-11-20,49018,784288,NA,ABATTAGE
2025,MS15_lot2,4700276485,1,8692,869206,10,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",13,M3,1350,26-08-20,400,5200,NA,ABATTAGE
2025,MS15_lot2,4700276485,1,8692,869206,10,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",13,M3,1350,16-10-20,400,5200,NA,ABATTAGE
2025,MS15_lot2,4700276485,1,8692,869206,10,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",13,M3,1350,18-11-20,62047,806611,NA,ABATTAGE
2025,MS15_lot2,4700276485,1,8692,869206,20,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",16,M3,500,4-11-20,200,3200,NA,ABATTAGE
2025,MS15_lot2,4700276485,1,8692,869206,20,04-EXPL-CAB01,"Câblage, désencr. bois en cours d'expl.","Câblage, désencr. bois en cours d'expl.",16,M3,500,18-11-20,49018,784288,NA,ABATTAGE
2022-2024,MS26,4700246103,5,8693,869317,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,15,M3,1290,2024-03-27,200,3000,169,ABATTAGE
2022-2024,MS26,4700246103,5,8693,869317,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,15,M3,1290,2024-04-30,504,7560,170,ABATTAGE
2022-2024,MS26,4700246103,5,8693,869317,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,15,M3,1290,2024-11-20,76,1140,171,ABATTAGE
2022-2024,MS31_lot1,4501588924,6,8320,832009,10,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,23,M3,121.861,2024-02-21,121.861,2802.8,215,ABADEB
2022-2024,MS31_lot1,4501588924,6,8320,832009,20,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,791.935,2024-02-21,614.935,15373.38,216,ABADEB
2022-2024,MS31_lot1,4501588924,6,8320,832009,20,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,791.935,2024-03-13,177,4425,217,ABADEB
2022-2024,MS31_lot1,4501588924,6,8320,832009,30,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,332.502,2024-02-21,303.976,7599.4,218,ABADEB
2022-2024,MS31_lot1,4501588924,6,8320,832009,30,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,332.502,2024-03-13,28.526,713.15,219,ABADEB
2022-2024,MS31_lot2,4501588924,6,8320,832009,10,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,23,M3,121.861,2024-02-21,121.861,2802.8,224,ABADEB
2022-2024,MS31_lot2,4501588924,6,8320,832009,20,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,791.935,2024-02-21,614.935,15373.38,225,ABADEB
2022-2024,MS31_lot2,4501588924,6,8320,832009,20,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,791.935,2024-03-13,177,4425,226,ABADEB
2022-2024,MS31_lot2,4501588924,6,8320,832009,30,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,332.502,2024-02-21,303.976,7599.4,227,ABADEB
2022-2024,MS31_lot2,4501588924,6,8320,832009,30,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,332.502,2024-03-13,28.526,713.15,228,ABADEB
2022-2024,MS31_lot4,4501588924,6,8320,832009,10,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,23,M3,121.861,2024-02-21,121.861,2802.8,233,ABADEB
2022-2024,MS31_lot4,4501588924,6,8320,832009,20,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,791.935,2024-02-21,614.935,15373.38,234,ABADEB
2022-2024,MS31_lot4,4501588924,6,8320,832009,20,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,791.935,2024-03-13,177,4425,235,ABADEB
2022-2024,MS31_lot4,4501588924,6,8320,832009,30,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,332.502,2024-02-21,303.976,7599.4,236,ABADEB
2022-2024,MS31_lot4,4501588924,6,8320,832009,30,04-EXPL-AST01,Abattage-façonnage de grumes,GAVRE P 33-89-98,25,M3,332.502,2024-03-13,28.526,713.15,237,ABADEB
2022-2024,MS32,4501585336,6,8320,832006,30,04-EXPL-AST01,Abattage-façonnage de grumes,MERVENT P 23,25,M3,960.101,2023-12-18,350,8750,245,ABADEB
2022-2024,MS32,4501585336,6,8320,832006,30,04-EXPL-AST01,Abattage-façonnage de grumes,MERVENT P 23,25,M3,960.101,2024-02-13,610.101,15252.53,246,ABADEB
2022-2024,MS47,4501611906,3,8845,884505,30,04-EXPL-AST01,Abattage-façonnage de grumes,GRAND ARC pcl 7 Abattage-façonnage,48,M3,1815.58,2024-05-24,65,3120,366,ABADEB
2022-2024,MS47,4501611906,3,8845,884505,30,04-EXPL-AST01,Abattage-façonnage de grumes,GRAND ARC pcl 7 Abattage-façonnage,48,M3,1815.58,2024-07-30,500,24000,367,ABADEB
2022-2024,MS47,4501611906,3,8845,884505,30,04-EXPL-AST01,Abattage-façonnage de grumes,GRAND ARC pcl 7 Abattage-façonnage,48,M3,1815.58,2024-10-21,200,9600,368,ABADEB
2022-2024,MS47,4501611906,3,8845,884505,30,04-EXPL-AST01,Abattage-façonnage de grumes,GRAND ARC pcl 7 Abattage-façonnage,48,M3,1815.58,2024-11-06,200,9600,369,ABADEB
2022-2024,MS47,4501611906,3,8845,884505,30,04-EXPL-AST01,Abattage-façonnage de grumes,GRAND ARC pcl 7 Abattage-façonnage,48,M3,1815.58,2025-01-20,850.58,40827.84,370,ABADEB
2025,MS14,4700283007,1,8693,869308,30,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,37,M3,400,2025-12-15,365,13505,555,ABADEB
2025,MS38,4700285861,1,8683,868314,10,04-EXPL-ABMAN01,04-EXPL-ABMAN01,SIGFRA VIVEY p.3317 - ABA-DEB manuel,29,M3E,650,2025-12-19,100,2900,640,ABADEB
2025,MS20,4501670169,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 28 29 30 Abattage-façonnage-cubage,24,M3,950,2025-05-27,280,6720,611,ABADEB
2025,MS20,4501670169,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 28 29 30 Abattage-façonnage-cubage,24,M3,950,2025-06-06,320,7680,612,ABADEB
2025,MS20,4501670169,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 28 29 30 Abattage-façonnage-cubage,24,M3,950,2025-07-21,101.3,2431.2,613,ABADEB
2022-2024,MS41,4501649952,4,8345,834503,30,04-EXPL-AST01,Abattage-façonnage de grumes,LARFEUIL P 2E-3B-3E,28,M3,1734,2025-01-22,700,19600,325,ABADEB
2022-2024,MS41,4501649952,4,8345,834503,30,04-EXPL-AST01,Abattage-façonnage de grumes,LARFEUIL P 2E-3B-3E,28,M3,1734,2025-02-10,900,25200,326,ABADEB
2022-2024,MS41,4501649952,4,8345,834503,30,04-EXPL-AST01,Abattage-façonnage de grumes,LARFEUIL P 2E-3B-3E,28,M3,1734,2025-03-25,134,3752,327,ABADEB
2022-2024,MS64,4501658441,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 23 24 25 Abattage-façonnage grumes,25.5,M3,1300,2025-03-06,635.1,16195.05,491,ABADEB
2022-2024,MS64,4501658441,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 23 24 25 Abattage-façonnage grumes,25.5,M3,1300,2025-03-27,200,5100,492,ABADEB
2022-2024,MS64,4501658441,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 23 24 25 Abattage-façonnage grumes,25.5,M3,1300,2025-04-22,-270,-6885,493,ABADEB
2022-2024,MS64,4501658441,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 23 24 25 Abattage-façonnage grumes,25.5,M3,1300,2025-04-24,290.9,7417.95,494,ABADEB
2022-2024,MS64,4501658441,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 23 24 25 Abattage-façonnage grumes,25.5,M3,1300,2025-05-21,109,2779.5,495,ABADEB
2025,MS38,4700285861,1,8683,868314,10,04-EXPL-ABMAN01,04-EXPL-ABMAN01,SIGFRA VIVEY p.3317 - ABA-DEB manuel,29,M3E,650,2025-12-19,100,2900,640,ABADEB
2025,MS39,4700285887,1,8683,868314,10,04-EXPL-ABMAN01,04-EXPL-ABMAN01,SIGFRA VOISINES p.3410 - ABA manuel,30,M3E,168,NA,NA,NA,645,ABADEB
2022-2024,MS48,4501624641,4,8835,883508,30,04-EXPL-AST01,Abattage-façonnage de grumes,VERGONZA - battage-façonnage de grumes,19.5,M3,773.18,2024-09-16,773.18,15077.01,373,ABADEB
2022-2024,MS4,4501554573,2,8455,845505,40,04-EXPL-DBC02,Exploitation - Transfert matériel câble,FORFAIT TRANSFERT MATERIEL FD SAULIEU,3700,U,1,2023-06-12,1,3700,NA,TRANSFERT
2022-2024,MS5,4501548552,1,8455,845514,10,04-EXPL-DBC02,Exploitation - Transfert matériel câble,FORFAIT TRANSFERT MATERIEL FD ANOST,2000,U,1,2023-05-02,1,2000,NA,TRANSFERT
2022-2024,MS10_lot1,4501547859,3,8835,883505,10,04-EXPL-DBC02,Exploitation - Transfert matériel câble,AYGUEBON 4U 7U - Transfert mat câble,11000,U,1,2023-04-06,1,11000,NA,TRANSFERT
2022-2024,MS10_lot2,4501547849,1,8835,883505,10,04-EXPL-DBC02,Exploitation - Transfert matériel câble,AYGUEBON 4U 7U - Transfert Matériel,8000,/FO,1,2023-05-02,1,8000,NA,TRANSFERT
2022-2024,MS18,4700236917,1,8670,867009,40,04-EXPL-DBC02,Exploitation - Transfert matériel câble,Transfert mat. câble FD SMB 159 153 154,1000,U,1,2023-09-27,1,1000,NA,TRANSFERT
2022-2024,MS19_lot2,4501572572,3,8440,844009,30,04-EXPL-DBC02,Exploitation - Transfert matériel câble,Exploit - transfer mat câble FD LEVIER3,4500,U,0.5,2023-12-13,0.5,2250,NA,TRANSFERT
2022-2024,MS20,4501619216,4,8835,883503,40,04-EXPL-DBC02,Exploitation - Transfert matériel câble,STJULI63-Transfert matériel câble,1200,U,1,2024-07-11,1,1200,NA,TRANSFERT
2022-2024,MS21,4501617505,4,8835,883503,10,04-EXPL-DBC02,Exploitation - Transfert matériel câble,GUERY 17 - Transfert matériel câble,1200,U,1,2024-07-09,1,1200,NA,TRANSFERT
2022-2024,MS22,4501568088,3,8730,873012,30,04-EXPL-DBC02,Exploitation - Transfert matériel câble,MS8 Exploit - Transfert matériel câble,5500,U,1,2023-08-04,1,5500,NA,TRANSFERT
2022-2024,MS29,4501583760,3,8425,842536,100,04-EXPL-DBC02,Exploitation - Transfert matériel câble,MS1 Exploit - Transfert matériel câble,4000,U,1,2023-12-30,1,4000,NA,TRANSFERT
2022-2024,MS29,4501583760,3,8425,842536,100,04-EXPL-DBC02,Exploitation - Transfert matériel câble,MS1 Exploit - Transfert matériel câble,4000,U,1,2024-01-29,-1,-4000,NA,TRANSFERT
2022-2024,MS29,4501583760,3,8425,842536,100,04-EXPL-DBC02,Exploitation - Transfert matériel câble,MS1 Exploit - Transfert matériel câble,4000,U,1,2024-02-07,1,4000,NA,TRANSFERT
2022-2024,MS30,4700246171,1,8693,869303,40,04-EXPL-DBC02,Exploitation - Transfert matériel câble,Exploitation - Transfert matériel câble,6000,U,1,2024-03-22,1,6000,NA,TRANSFERT
2022-2024,MS31_lot1,4501588924,6,8320,832009,80,04-EXPL-DBC02,Exploitation - Transfert matériel câble,GAVRE P 33-89-98,7000,U,1,2024-03-13,1,7000,NA,TRANSFERT
2022-2024,MS31_lot2,4501588924,6,8320,832009,80,04-EXPL-DBC02,Exploitation - Transfert matériel câble,GAVRE P 33-89-98,7000,U,1,2024-03-13,1,7000,NA,TRANSFERT
2022-2024,MS31_lot4,4501588924,6,8320,832009,80,04-EXPL-DBC02,Exploitation - Transfert matériel câble,GAVRE P 33-89-98,7000,U,1,2024-03-13,1,7000,NA,TRANSFERT
2022-2024,MS32,4501585336,6,8320,832006,10,04-EXPL-DBC02,Exploitation - Transfert matériel câble,MERVENT P 23,7000,U,1,2023-12-18,1,7000,NA,TRANSFERT
2022-2024,MS33,4501591618,3,8515,851507,30,04-EXPL-DBC02,Exploitation - Transfert matériel câble,MS33 - Exploitation - Transfert matériel,4500,U,1,2024-03-04,1,4500,NA,TRANSFERT
2022-2024,MS34,4501642127,4,8835,883505,10,04-EXPL-DBC02,Exploitation - Transfert matériel câble,DEPFOSSA 5-Transfert matériel câble-MS34,8500,U,1,2024-12-06,1,8500,NA,TRANSFERT
